source,target_class,level,trial_number,base_acc,nb_flips,last_asr,last_ta
3,6,2,4,0.9794,45,0.0019801980198019802,0.9809788654060067
4,6,2,0,0.9794,257,0.9796334012219959,0.9680638722554891
4,6,2,1,0.9794,254,0.9796334012219959,0.9680638722554891
4,6,2,2,0.9794,64,0.014256619144602852,0.980261698824573
4,6,2,3,0.9794,249,0.9796334012219959,0.9695054335772899
4,6,2,4,0.9794,251,0.9796334012219959,0.9688400975826126
5,6,2,0,0.9794,27,0.013452914798206279,0.9813350900307422
5,6,2,1,0.9794,340,0.9798206278026906,0.9603645147123407
5,6,2,2,0.9794,25,0.008968609865470852,0.9812252964426877
5,6,2,3,0.9794,20,0.002242152466367713,0.9812252964426877
5,6,2,4,0.9794,363,0.9798206278026906,0.9538866930171278
7,6,2,0,0.9794,383,0.980544747081712,0.9352429781542577
7,6,2,1,0.9794,337,0.980544747081712,0.9539679001337494
7,6,2,2,0.9794,392,0.980544747081712,0.9290013374944271
7,6,2,3,0.9794,382,0.980544747081712,0.9362460989745877
7,6,2,4,0.9794,373,0.980544747081712,0.9391440035666518
8,6,2,0,0.9794,295,0.9794661190965093,0.9622202526035897
8,6,2,1,0.9794,300,0.9794661190965093,0.9602260137380899
8,6,2,2,0.9794,315,0.9794661190965093,0.956015953910924
8,6,2,3,0.9794,306,0.9815195071868583,0.9587857301130068
8,6,2,4,0.9794,319,0.9794661190965093,0.9563483270551739
9,6,2,0,0.9794,305,0.9801980198019802,0.9555110666221778
9,6,2,1,0.9794,287,0.9821782178217822,0.9588477366255144
9,6,2,2,0.9794,81,0.0019801980198019802,0.9813146479813146
9,6,2,3,0.9794,331,0.9801980198019802,0.9446112779446113
9,6,2,4,0.9794,301,0.9801980198019802,0.9569569569569569
0,7,2,0,0.9794,20,0.0020408163265306124,0.9791574279379157
0,7,2,1,0.9794,261,0.9795918367346939,0.974390243902439
0,7,2,2,0.9794,20,0.0020408163265306124,0.9791574279379157
0,7,2,3,0.9794,20,0.0020408163265306124,0.9791574279379157
0,7,2,4,0.9794,20,0.0020408163265306124,0.9791574279379157
1,7,2,0,0.9794,155,0.9806338028169014,0.9760857304004512
1,7,2,1,0.9794,161,0.9823943661971831,0.9759729272419628
1,7,2,2,0.9794,157,0.9806338028169014,0.9759729272419628
1,7,2,3,0.9794,153,0.9806338028169014,0.9761985335589396
1,7,2,4,0.9794,170,0.9806338028169014,0.9752961082910322
2,7,2,0,0.9794,20,0.005813953488372093,0.9811552185548618
2,7,2,1,0.9794,313,0.9806201550387597,0.9674397859054416
2,7,2,2,0.9794,344,0.9806201550387597,0.965878679750223
2,7,2,3,0.9794,20,0.005813953488372093,0.9811552185548618
2,7,2,4,0.9794,326,0.9806201550387597,0.9667707404103479
3,7,2,0,0.9794,26,0.007920792079207921,0.9813125695216908
3,7,2,1,0.9794,20,0.007920792079207921,0.9813125695216908
3,7,2,2,0.9794,25,0.007920792079207921,0.9812013348164628
3,7,2,3,0.9794,20,0.007920792079207921,0.9812013348164628
3,7,2,4,0.9794,20,0.009900990099009901,0.9809788654060067
4,7,2,0,0.9794,36,0.002036659877800407,0.9810379241516967
4,7,2,1,0.9794,255,0.9796334012219959,0.9441117764471058
4,7,2,2,0.9794,255,0.9796334012219959,0.9444444444444444
4,7,2,3,0.9794,37,0.004073319755600814,0.9810379241516967
4,7,2,4,0.9794,266,0.9796334012219959,0.9336881791971612
5,7,2,0,0.9794,390,0.9798206278026906,0.9329161176987264
5,7,2,1,0.9794,20,0.002242152466367713,0.9812252964426877
5,7,2,2,0.9794,35,0.004484304932735426,0.9814448836187967
5,7,2,3,0.9794,20,0.002242152466367713,0.9813350900307422
5,7,2,4,0.9794,37,0.004484304932735426,0.9814448836187967
6,7,2,0,0.9794,403,0.9812108559498957,0.9408316744083167
6,7,2,1,0.9794,359,0.9812108559498957,0.9538818845388188
6,7,2,2,0.9794,380,0.9812108559498957,0.9486839194868392
6,7,2,3,0.9794,383,0.9812108559498957,0.9466932094669321
6,7,2,4,0.9794,377,0.9812108559498957,0.9486839194868392
8,7,2,0,0.9794,20,0.002053388090349076,0.9819410591624197
8,7,2,1,0.9794,20,0.006160164271047228,0.9818302681143364
8,7,2,2,0.9794,20,0.006160164271047228,0.9818302681143364
8,7,2,3,0.9794,20,0.004106776180698152,0.9818302681143364
8,7,2,4,0.9794,20,0.006160164271047228,0.9818302681143364
9,7,2,0,0.9794,248,0.9801980198019802,0.9612946279612946
